price,year,manufacturer,model,condition,cylinders,fuel,odometer,title_status,transmission,drive,type
23990,2016,chevrolet,silverado 1500 regular,good,6 cylinders,gas,41568,clean,other,,pickup
29990,2017,jeep,wrangler sport suv 2d,good,6 cylinders,gas,28680,clean,other,4wd,other
26990,2014,chevrolet,silverado 1500 crew,good,6 cylinders,gas,63129,clean,automatic,,pickup
38990,2017,jeep,wrangler unlimited rubicon,good,6 cylinders,gas,20676,clean,other,4wd,other
19900,2002,,maserati spyder,excellent,8 cylinders,gas,42000,clean,other,rwd,convertible
54852,2020,ford,f150 4x4 lariat 4wd f-150,,,gas,6487,clean,automatic,,
26590,2020,honda,civic si coupe 2d,good,,gas,9954,clean,other,fwd,coupe
46232,2020,ford,expedition xlt suv,,,gas,4,clean,automatic,,
18590,2018,honda,civic lx sedan 4d,good,,gas,28942,clean,other,fwd,sedan
21590,2018,honda,civic ex sedan 4d,good,,gas,7885,clean,other,fwd,sedan
34069,2017,ford,f150 xlt 4wd,,,gas,37323,clean,automatic,,
6500,2007,chevrolet,silverado,good,8 cylinders,gas,233000,clean,automatic,4wd,truck
29590,2017,ford,expedition xlt sport,good,6 cylinders,gas,70760,clean,other,4wd,SUV
24990,2013,gmc,sierra 1500 extended cab sle,good,8 cylinders,gas,70559,clean,other,4wd,pickup
33464,2018,ford,f150 xlt 4wd,,,gas,55864,clean,automatic,,
5700,2007,jeep,grand cherokee,excellent,8 cylinders,gas,164000,clean,automatic,4wd,SUV
31889,2020,ford,edge sel suv,,,gas,5,clean,automatic,,
5675,2011,chevrolet,cruze,good,4 cylinders,gas,209000,clean,manual,,
22590,2013,ford,f150 super cab xl pickup 4d,good,6 cylinders,other,14169,clean,other,,pickup
22791,2018,chevrolet,equinox lt,,,gas,26345,clean,automatic,,
28750,2003,chevrolet,silverado 2500,like new,8 cylinders,diesel,20000,clean,automatic,4wd,truck
21590,2016,ram,1500 regular cab tradesman,good,6 cylinders,gas,35391,clean,other,,pickup
24500,2010,toyota,tundra crewmax,excellent,8 cylinders,gas,81100,clean,automatic,rwd,pickup
27590,2017,chevrolet,colorado extended cab,good,6 cylinders,gas,35943,clean,other,4wd,pickup
32560,2018,ford,f150 stx,,,gas,44849,clean,automatic,,
31990,2018,ram,1500 quad cab harvest pickup,good,6 cylinders,gas,27426,clean,other,4wd,pickup
37590,2019,ford,f150 supercrew cab xl,good,6 cylinders,gas,8663,clean,other,,pickup
43970,2020,ram,1500 big horn 4wd,,,gas,9111,clean,automatic,,
42891,2020,ford,f150 xlt 4wd f-150 4x4,,,gas,13,clean,automatic,,
4650,2005,chevrolet,equinox,good,6 cylinders,gas,227000,clean,automatic,,
44079,2018,ford,expedition xlt,,,gas,16599,clean,automatic,,
15900,2011,mercedes-benz,benz glk 350,excellent,6 cylinders,gas,63000,clean,automatic,rwd,SUV
20590,2020,kia,soul lx wagon 4d,good,,gas,2834,clean,other,fwd,wagon
15590,2014,acura,ilx 2.0l sedan 4d,good,,gas,100391,clean,automatic,fwd,sedan
32990,2018,jaguar,e-pace p250 s sport,good,,other,26685,clean,other,,other
16990,2013,acura,ilx 2.0l sedan 4d,good,,gas,59536,clean,other,fwd,sedan
15590,2014,kia,soul wagon 4d,good,,gas,11657,clean,other,fwd,wagon
20804,2020,ford,ecosport titanium suv,,,gas,7,clean,automatic,,
32831,2018,ford,f150 stx 4wd,,,gas,41380,clean,automatic,,
29668,2021,gmc,acadia sle,,,gas,1402,clean,automatic,,
12900,2007,,maserati quattroporte,good,,gas,121710,clean,automatic,,
45542,2021,ford,explorer limited suv,,,gas,3,clean,automatic,,
22590,2016,volvo,s60 t5 cross country,good,,gas,42755,clean,other,,sedan
22750,2018,chevrolet,equinox lt,,,gas,27050,clean,automatic,,
36990,2019,volvo,s60 t6 inscription sedan,good,,gas,8141,clean,other,,sedan
31990,2020,volvo,s60 t5 momentum sedan 4d,good,,gas,16594,clean,other,fwd,sedan
28590,2019,volvo,s60 t5 momentum sedan 4d,good,,gas,18531,clean,other,fwd,sedan
15990,2014,volvo,s60 t5 premier plus sedan,good,,gas,46169,clean,other,fwd,sedan
54258,2020,ford,f150 lariat,,,gas,10378,clean,automatic,,
18989,2018,ford,fusion hybrid se,,,hybrid,20313,clean,automatic,,
29590,2017,lincoln,continental select sedan,good,6 cylinders,gas,35320,clean,other,,sedan
20590,2013,acura,mdx sport utility 4d,good,6 cylinders,gas,77087,clean,other,,other
54488,2020,ford,super duty f250 srw xl,,,diesel,10265,clean,automatic,,
19990,2015,infiniti,qx60 3.5 sport utility,good,,other,96003,clean,other,,other
28990,2020,buick,encore gx essence sport,good,,gas,21,clean,other,,other
45306,2021,ford,explorer limited,,,gas,5,clean,automatic,,
29990,2018,alfa-romeo,romeo stelvio ti sport,good,,other,26978,clean,other,,hatchback
3800,2003,toyota,camry solara convertible,,,gas,150042,clean,automatic,,
11932,2016,hyundai,veloster hatchback,,,gas,51747,clean,automatic,,
52140,2020,ford,f150 lariat,,,gas,4011,clean,automatic,,
3000,1999,ford,ranger,,,gas,216000,clean,automatic,,
18053,2016,bmw,x3,like new,4 cylinders,gas,110000,clean,automatic,4wd,SUV
31990,2018,audi,q5 premium sport utility 4d,good,,gas,19179,clean,other,,other
15990,2016,,Scion iM Hatchback 4D,good,,gas,29652,clean,other,fwd,hatchback
46273,2020,ford,f150 xlt 4wd f-150 4x4,,,gas,8,clean,automatic,,
33988,2006,,INTERNATIONAL 4300 BUCKET TRUCK,excellent,6 cylinders,diesel,100729,clean,automatic,rwd,truck
52242,2020,ford,f150 lariat 4wd f-150,,,gas,9155,clean,automatic,,
29590,2018,audi,a6 2.0t premium sedan 4d,good,,gas,13035,clean,other,fwd,sedan
16590,2015,hyundai,sonata sport sedan 4d,good,,gas,26655,clean,other,fwd,sedan
61998,2020,ford,f-150 lariat,excellent,,gas,11594,clean,automatic,,
29990,2018,lexus,nx 300 sport utility 4d,good,,other,15923,clean,other,,hatchback
4000,2007,cadillac,dts,fair,8 cylinders,gas,141000,clean,automatic,rwd,sedan
2000,2005,ford,five hundred,good,6 cylinders,gas,165000,clean,automatic,fwd,sedan
17860,2014,jeep,grand cherokee limited,,,gas,108321,clean,automatic,,
54488,2020,ford,f-150 lariat 4wd,,,gas,5459,clean,automatic,,
33990,2017,ram,1500 crew cab tradesman,good,8 cylinders,gas,17033,clean,other,4wd,pickup
3,2020,ford,fusion se sedan,,,gas,10,clean,automatic,,
18681,2019,nissan,altima 2.5 sr sedan,,,gas,41979,clean,automatic,,
33990,2018,jeep,wrangler unlimited willys,good,6 cylinders,gas,34636,clean,other,4wd,other
36590,2019,gmc,sierra 1500 limited double,good,8 cylinders,gas,14222,clean,other,4wd,pickup
25990,2013,toyota,tacoma double cab,good,,other,64919,clean,other,,pickup
34590,2015,gmc,sierra 1500 crew cab sle,good,8 cylinders,gas,35423,clean,automatic,4wd,pickup
14500,2013,chevrolet,silverado,,,gas,168700,clean,automatic,,
27296,2018,ford,explorer xlt,,,gas,28510,clean,automatic,,
20820,2020,ford,ecosport titanium,,,gas,6,clean,automatic,,
36590,2019,toyota,4runner sr5 sport utility,good,,other,35204,clean,other,4wd,SUV
25990,2017,toyota,tacoma access cab sr,good,,gas,22820,clean,other,,pickup
24194,2020,ford,escape sel,excellent,,gas,3957,clean,automatic,,
39954,2020,ford,explorer hybrid limited,,,hybrid,7585,clean,automatic,,
18913,2017,lincoln,mkz hybrid select,,,hybrid,33618,clean,automatic,,
28590,2017,jeep,wrangler sport suv 2d,good,6 cylinders,gas,37218,clean,other,4wd,other
32990,2018,jeep,wrangler sahara (jk) sport,good,6 cylinders,gas,30533,clean,other,4wd,SUV
1800,2002,ford,sport trac,fair,6 cylinders,gas,280000,clean,automatic,rwd,pickup
24193,2020,ford,escape sel,excellent,,gas,4664,clean,automatic,,
27590,2013,toyota,tacoma access cab pickup,good,,other,43937,clean,other,4wd,pickup
2800,2006,,suzuki reno,fair,4 cylinders,gas,167000,clean,automatic,fwd,sedan
6500,1999,ford,mustang,good,8 cylinders,gas,126000,clean,automatic,,coupe
23500,2015,chevrolet,silverado 1500 lt 4x4,excellent,8 cylinders,gas,132200,clean,automatic,4wd,
3500,2003,buick,rainier awd,,,gas,187000,clean,automatic,,
11998,2014,hyundai,genesis coupe 2.0t,excellent,,gas,101085,clean,automatic,,
4999,2006,nissan,pathfinder,,6 cylinders,gas,138000,clean,automatic,,
7250,2012,chevrolet,sonic,good,4 cylinders,gas,122000,clean,manual,,
19998,2020,ford,escape s,excellent,,gas,26561,clean,automatic,,
4000,2001,jeep,grand cherokee,fair,6 cylinders,gas,117000,clean,automatic,rwd,SUV
39998,2016,ford,f-150 platinum,excellent,,gas,74046,clean,automatic,,
28990,2017,gmc,acadia slt-1 sport utility,good,6 cylinders,gas,18041,clean,other,fwd,SUV
28590,2018,gmc,acadia sle-2 sport utility,good,6 cylinders,gas,20736,clean,other,fwd,other
16590,2013,lincoln,mkz sedan 4d,good,,gas,61087,clean,other,fwd,sedan
20590,2017,lincoln,mkz premiere sedan 4d,good,,gas,36436,clean,other,fwd,sedan
48407,2020,ford,expedition max xlt,excellent,,gas,13864,clean,automatic,,
15590,2012,mitsubishi,outlander se sport,good,,gas,55110,clean,automatic,4wd,SUV
18800,1978,chevrolet,,good,8 cylinders,gas,9999,clean,automatic,rwd,pickup
39998,2020,ford,explorer limited,excellent,,gas,19891,clean,automatic,,
16990,2014,acura,ilx 2.0l sedan 4d,good,,other,44473,clean,other,,sedan
14990,2016,kia,soul + wagon 4d,good,,gas,43223,clean,other,fwd,wagon
19590,2017,kia,soul ! wagon 4d,good,,other,13688,clean,other,fwd,wagon
35990,2018,jaguar,e-pace p250 se sport,good,,gas,8490,clean,other,,other
43063,2018,ford,f-150 lariat,excellent,,gas,64983,clean,automatic,,
40990,2017,lincoln,navigator l select sport,good,,other,31843,clean,automatic,4wd,SUV
82998,2020,gmc,sierra 3500hd denali,excellent,,gas,8420,clean,automatic,,
12990,2013,volvo,s60 t5 sedan 4d,good,,gas,86614,clean,other,fwd,sedan
25990,2018,volvo,s60 t5 inscription sedan,good,,diesel,22834,clean,other,,sedan
36590,2019,volvo,s60 t6 r-design sedan 4d,good,,gas,7618,clean,other,,sedan
18990,2015,volvo,s60 t5 premier sedan 4d,good,,other,37238,clean,other,,sedan
35990,2019,volvo,s60 t6 r-design sedan 4d,good,,other,15567,clean,other,,sedan
0,2013,,Other,,,other,0,clean,other,,other
4150,2006,,suzuki forenza,good,4 cylinders,gas,101000,clean,automatic,,
3875,2001,kia,spectra,good,4 cylinders,gas,206000,clean,automatic,,
4450,2000,ford,expedition,good,8 cylinders,gas,171000,clean,automatic,,
3000,2005,chrysler,town and country,good,6 cylinders,gas,290000,clean,automatic,,
3000,2001,pontiac,montana,good,6 cylinders,gas,253000,clean,automatic,,
4125,2007,ford,taurus,good,6 cylinders,gas,178000,clean,automatic,,
22590,2020,buick,encore gx select sport,good,,other,5144,clean,other,,SUV
38990,2020,infiniti,qx60 luxe sport utility,good,6 cylinders,gas,5279,clean,other,fwd,other
8900,1970,chevrolet,c10,,,gas,108000,clean,manual,,
8900,2016,kia,forte,,,gas,84000,clean,manual,,
6300,2013,dodge,avenger,,,gas,127000,clean,automatic,,
7900,2013,hyundai,elantra,,,gas,107000,clean,automatic,,
9300,2012,honda,civic,,,gas,100600,clean,automatic,,
0,2018,chevrolet,express cargo van,like new,6 cylinders,gas,68472,clean,automatic,rwd,van
0,2019,chevrolet,express cargo van,like new,6 cylinders,gas,69125,clean,automatic,rwd,van
0,2018,chevrolet,express cargo van,like new,6 cylinders,gas,66555,clean,automatic,rwd,van
33990,2018,alfa-romeo,romeo stelvio ti sport suv,good,,gas,23753,clean,other,,hatchback
27990,2017,lincoln,continental select sedan,good,6 cylinders,gas,19492,clean,automatic,,sedan
29998,2020,dodge,challenger sxt,excellent,,gas,6062,clean,automatic,,
39990,2020,acura,mdx sh-awd sport utility,good,6 cylinders,gas,1237,clean,other,,other
55000,2019,chevrolet,silverado,like new,8 cylinders,gas,58000,clean,automatic,4wd,truck
4500,1994,honda,accord,good,4 cylinders,gas,184000,clean,manual,fwd,sedan
36590,2018,audi,q5 prestige sport utility,good,,gas,32409,clean,other,,SUV
18590,2018,hyundai,sonata sel sedan 4d,good,,gas,22075,clean,other,fwd,sedan
51325,2020,ford,f150 lariat 4wd,,,gas,5503,clean,automatic,,
14990,2016,,Scion iM Hatchback 4D,good,,gas,65203,clean,other,fwd,hatchback
30990,2018,lexus,nx 300h sport utility 4d,good,,hybrid,27205,clean,automatic,,hatchback
29990,2018,audi,a6 2.0t premium plus sedan,good,,other,24996,clean,automatic,,sedan
9079,2014,honda,accord sedan lx,,,gas,120569,clean,automatic,,
40703,2020,ford,explorer hybrid limited,,,hybrid,3075,clean,automatic,,
11989,2016,dodge,journey sxt,excellent,,gas,112282,clean,automatic,,
27990,2015,ford,f150 supercrew cab xl,good,,other,56080,clean,other,,pickup
3000,1982,ford,f100,fair,6 cylinders,gas,42000,clean,automatic,rwd,pickup
27636,2018,ford,explorer xlt,,,gas,18022,clean,automatic,,
37180,2018,ford,f150 xlt 4wd f-150 4x4,,,gas,38374,clean,automatic,,
18590,2017,toyota,camry le sedan 4d,good,,gas,30223,clean,other,fwd,sedan
15990,2018,ford,focus se hatchback 4d,good,,other,14178,clean,other,,hatchback
43998,2020,ford,explorer limited,excellent,,gas,24054,clean,automatic,,
36990,2018,ford,f150 supercrew cab xlt,good,8 cylinders,gas,10170,clean,other,,pickup
33590,2020,chevrolet,silverado 1500 double,good,6 cylinders,other,15591,clean,other,4wd,pickup
3000,2005,ford,f-150 lariat,fair,8 cylinders,gas,150000,clean,automatic,rwd,truck
7000,2013,ford,fusion se,excellent,4 cylinders,gas,150000,clean,automatic,fwd,sedan
32498,2020,honda,accord touring 2.0t,excellent,,gas,36170,clean,automatic,,
35990,2020,toyota,4runner sr5 sport utility,good,6 cylinders,gas,33556,clean,other,4wd,SUV
27990,2016,jeep,wrangler unlimited willys,good,,other,58916,clean,other,4wd,SUV
39590,2020,toyota,4runner sr5 sport utility,good,6 cylinders,gas,3110,clean,other,4wd,SUV
25990,2016,toyota,tacoma access cab sr5,good,,other,79393,clean,other,,pickup
34998,2019,toyota,highlander xle,excellent,,gas,20252,clean,automatic,,
26990,2020,toyota,tacoma access cab sr5,good,,gas,8625,clean,other,,pickup
4800,2006,ford,f-150,,,gas,205000,clean,automatic,,
11500,2012,chevrolet,,,,gas,106,clean,automatic,,
14590,2012,bmw,1 series 128i coupe 2d,good,,other,80465,clean,other,,coupe
19990,2020,mitsubishi,outlander sport es,good,,other,11103,clean,other,,hatchback
18000,1948,chevrolet,aero 2 door sedan,good,8 cylinders,gas,21000,clean,automatic,rwd,coupe
32590,2020,,Genesis G70 2.0T Sedan 4D,good,,other,4171,clean,other,,sedan
20590,2018,chrysler,300 limited sedan 4d,good,6 cylinders,gas,71021,clean,other,rwd,sedan
58998,2020,ford,f-150 lariat,excellent,,gas,3421,clean,automatic,,
10990,2013,nissan,sentra s sedan 4d,good,,gas,81557,clean,other,fwd,sedan
5300,2010,jeep,patriot,,,gas,160000,clean,automatic,,
8000,2013,kia,soul,excellent,4 cylinders,gas,89800,rebuilt,automatic,fwd,hatchback
12499,2018,ford,focus se,excellent,,gas,69319,clean,automatic,,
26990,2018,gmc,acadia sle-2 sport utility,good,6 cylinders,gas,26514,clean,other,fwd,SUV
21990,2018,chevrolet,express 2500,excellent,6 cylinders,gas,69000,clean,automatic,rwd,
24990,2020,mitsubishi,outlander gt sport,good,,other,28945,clean,other,4wd,SUV
36590,2020,gmc,acadia denali sport utility,good,6 cylinders,gas,33026,clean,other,,SUV
30990,2020,gmc,acadia slt sport utility 4d,good,6 cylinders,gas,35200,clean,other,,SUV
66998,2020,ford,f-150 limited,excellent,,gas,10966,clean,automatic,,
24590,2018,lincoln,mkz select sedan 4d,good,,gas,16081,clean,automatic,fwd,sedan
33998,2017,ford,explorer limited,excellent,,gas,42037,clean,automatic,,
20990,2020,kia,soul s wagon 4d,good,,gas,2421,clean,other,fwd,wagon
23990,2019,acura,ilx premium pkg sedan 4d,good,,gas,7281,clean,other,fwd,sedan
8990,2013,,smart fortwo Passion Hatchback,good,,gas,59072,clean,automatic,rwd,coupe
35590,2017,lincoln,navigator l select sport,good,6 cylinders,gas,76216,clean,automatic,4wd,SUV
52990,2020,jaguar,e-pace p300 r-dynamic se,good,,gas,79,clean,other,,other
16000,1969,pontiac,,,,gas,45000,clean,automatic,,
5250,2003,chevrolet,trailblazer,good,6 cylinders,gas,221000,clean,automatic,,
33994,2020,ford,ranger xlt 4wd,,,gas,4,clean,automatic,,
20998,2018,toyota,camry xle,excellent,,gas,55610,clean,automatic,,
17590,2015,volvo,s60 t5 premier sedan 4d,good,,gas,63512,clean,automatic,,sedan
19291,2018,chevrolet,impala premier,,,gas,42312,clean,automatic,,
36590,2020,volvo,s60 t6 r-design sedan 4d,good,,gas,18506,clean,other,,sedan
33590,2019,volvo,s60 t6 r-design sedan 4d,good,,gas,10742,clean,other,,sedan
35990,2020,volvo,s60 t6 inscription sedan,good,,other,11878,clean,other,,sedan
37998,2018,ford,f-150 xlt,excellent,,gas,49103,clean,automatic,,
38590,2019,volvo,s60 t8 r-design sedan 4d,good,,gas,14054,clean,automatic,,sedan
5500,2009,audi,a5,excellent,6 cylinders,gas,211000,clean,automatic,,coupe
3000,2006,chevrolet,trailblazer,,,gas,124095,clean,automatic,,SUV
32590,2018,alfa-romeo,romeo stelvio sport suv 4d,good,,other,14863,clean,other,,hatchback
45590,2020,acura,mdx advance pkg sport,good,6 cylinders,gas,3687,clean,other,fwd,SUV
25590,2020,buick,encore gx select sport,good,,gas,1113,clean,automatic,fwd,SUV
29590,2018,lincoln,continental select sedan,good,6 cylinders,other,33047,clean,automatic,,sedan
27590,2018,infiniti,qx60 3.5 sport utility,good,6 cylinders,gas,41119,clean,automatic,,SUV
21250,2002,ford,thunderbird,like new,8 cylinders,gas,15962,clean,automatic,fwd,convertible
30990,2015,toyota,tacoma double cab,good,6 cylinders,gas,34375,clean,other,,pickup
16990,2016,kia,forte koup ex coupe 2d,good,,gas,17631,clean,other,fwd,coupe
16350,2013,ford,econoline cargo,good,8 cylinders,gas,83000,clean,automatic,rwd,van
4100,2004,nissan,armada,good,8 cylinders,gas,226000,clean,automatic,4wd,SUV
39590,2019,chevrolet,silverado 1500 crew,good,,gas,21014,clean,other,4wd,pickup
20995,2011,chevrolet,silverado 1500 ltz crew cab 4wd,,,,137701,,automatic,4wd,pickup
25995,2015,chevrolet,silverado 1500 lt crew cab 4wd,,,,151681,,automatic,4wd,pickup
31995,2014,chevrolet,silverado 1500 2lt crew cab long box 4wd,,,,66738,,automatic,4wd,pickup
9000,1974,cadillac,eldorado,,,gas,92110,clean,automatic,,
13990,2014,ford,escape titanium,,,gas,92706,clean,automatic,,
6990,2012,dodge,grand caravan se,,,gas,136185,clean,automatic,,
13890,2016,chevrolet,malibu limited lt,,,gas,67334,clean,automatic,,
37990,2016,chevrolet,camaro ss coupe 2d,good,8 cylinders,gas,9704,clean,other,rwd,coupe
8750,2006,subaru,outback,excellent,4 cylinders,gas,92000,clean,manual,4wd,SUV
24590,2017,chevrolet,silverado 1500 regular,good,6 cylinders,gas,40784,clean,other,,pickup
31590,2020,mazda,mx-5 miata club,good,,gas,2195,clean,other,rwd,other
3000,1996,ford,ranger,good,,gas,100000,clean,manual,,
2650,1998,honda,accord,,4 cylinders,gas,156000,clean,automatic,fwd,sedan
29990,2017,jeep,wrangler sport suv 2d,good,6 cylinders,gas,22947,clean,other,4wd,other
25990,2014,gmc,sierra 1500 regular cab,good,6 cylinders,gas,15575,clean,other,,pickup
16500,2013,ford,escape sel,excellent,4 cylinders,gas,51500,clean,automatic,fwd,SUV
27990,2014,toyota,tacoma access cab pickup,good,,other,17805,clean,other,,pickup
13500,2015,gmc,acadia slt,good,other,gas,111073,clean,automatic,,SUV
23000,2010,jeep,wrangler unlimited,excellent,6 cylinders,gas,112000,clean,automatic,4wd,SUV
29990,2016,chevrolet,colorado extended cab,good,6 cylinders,gas,17302,clean,other,4wd,pickup
33990,2018,ford,f150 super cab xl pickup 4d,good,6 cylinders,other,13670,clean,other,,pickup
32990,2017,jeep,wrangler unlimited sahara,good,6 cylinders,gas,24674,clean,other,4wd,other
14900,1999,jeep,wrangler,good,6 cylinders,gas,140212,clean,manual,4wd,SUV
39590,2020,ford,mustang gt premium coupe 2d,good,8 cylinders,gas,1419,clean,other,rwd,coupe
36590,2020,gmc,sierra 1500 double cab,good,6 cylinders,gas,3592,clean,other,4wd,pickup
39990,2019,nissan,370z nismo coupe 2d,good,6 cylinders,gas,8373,clean,other,rwd,coupe
36990,2015,chevrolet,tahoe lt sport utility,good,8 cylinders,other,51677,clean,other,,other
36990,2018,toyota,4runner sr5 sport utility,good,6 cylinders,gas,21415,clean,other,4wd,other
30990,2017,toyota,tundra double cab sr,good,8 cylinders,gas,41124,clean,other,,pickup
2500,2000,ford,mustang,excellent,6 cylinders,gas,80000,clean,automatic,,coupe
2500,1994,ram,,fair,6 cylinders,gas,123000,clean,automatic,rwd,
10990,2013,ford,edge sel,,,gas,152061,clean,automatic,,
27990,2020,ford,ranger supercab xl pickup,good,,gas,10688,clean,other,,pickup
34590,2016,chevrolet,silverado 1500 double,good,6 cylinders,gas,29499,clean,other,4wd,pickup
26990,2016,ford,f150 regular cab xl pickup,good,6 cylinders,gas,14230,clean,other,,pickup
11750,2011,chevrolet,tahoe,good,8 cylinders,gas,170000,lien,automatic,rwd,SUV
24590,2013,gmc,sierra 1500 extended cab slt,good,8 cylinders,other,80318,clean,other,,pickup
25990,2019,ram,1500 classic regular cab,good,8 cylinders,gas,12302,clean,other,,pickup
